id	dep	date_pass	tranche_age	nb_pass_suspit	nb_pass_tot	nb_hospit	nb_pass_h	nb_pass_f	nb_pass_tot_h	nb_pass_tot_f	nb_hospit_h	nb_hospit_f	nb_acte	nb_acte_tot	nb_acte_h	nb_acte_f	nb_acte_tot_h	nb_acte_tot_f
561	93	2020-01-24	B	0	547	0												
562	93	2020-01-24	C	0	244	0												
563	93	2020-01-24	D	0	56	0												
564	93	2020-01-24	E	0	76	0												
565	94	2020-01-24	0	0	1178	0	0	0	565	612	0	0						
566	94	2020-01-24	A	0	216	0												
567	94	2020-01-24	B	0	504	0												
568	94	2020-01-24	C	0	230	0												
569	94	2020-01-24	D	0	91	0												
570	94	2020-01-24	E	0	137	0												
571	95	2020-01-24	0	0	1128	0	0	0	591	537	0	0	0	321	0	0	146	175
572	95	2020-01-24	A	0	344	0							0	115				
573	95	2020-01-24	B	0	439	0							0	134				
574	95	2020-01-24	C	0	199	0							0	45				
575	95	2020-01-24	D	0	64	0							0	8				
576	95	2020-01-24	E	0	82	0							0	18				
577	971	2020-01-24	0	0	300	0	0	0	148	152	0	0						
578	971	2020-01-24	A	0	75	0												
579	971	2020-01-24	B	0	102	0												
580	971	2020-01-24	C	0	68	0												
581	971	2020-01-24	D	0	20	0												
582	971	2020-01-24	E	0	35	0												
583	972	2020-01-24	0										0	105	0	0	31	74
584	972	2020-01-24	A										0	28				
585	972	2020-01-24	B										0	28				
586	972	2020-01-24	C										0	25				
587	972	2020-01-24	D										0	9				
588	972	2020-01-24	E										0	15				
589	973	2020-01-24	0	0	268	0	0	0	154	114	0	0						
590	973	2020-01-24	A	0	83	0												
591	973	2020-01-24	B	0	120	0												
592	973	2020-01-24	C	0	43	0												
593	973	2020-01-24	D	0	17	0												
594	973	2020-01-24	E	0	5	0												
595	974	2020-01-24	0	0	579	0	0	0	298	281	0	0						
596	974	2020-01-24	A	0	155	0												
597	974	2020-01-24	B	0	197	0												
598	974	2020-01-24	C	0	132	0												
599	974	2020-01-24	D	0	46	0												
600	974	2020-01-24	E	0	49	0												
601	976	2020-01-24	0	0	142	0	0	0	85	57	0	0						
602	976	2020-01-24	A	0	47	0												
603	976	2020-01-24	B	0	75	0												
604	976	2020-01-24	C	0	14	0												
605	976	2020-01-24	D	0	5	0												
606	976	2020-01-24	E	0	1	0												
607	1	2020-01-25	0	0	310	0	0	0	177	133	0	0						
608	1	2020-01-25	A	0	70	0												
609	1	2020-01-25	B	0	117	0												
610	1	2020-01-25	C	0	53	0												
611	1	2020-01-25	D	0	29	0												
612	1	2020-01-25	E	0	41	0												
613	2	2020-01-25	0	0	414	0	0	0	221	193	0	0	0	294	0	0	130	164
614	2	2020-01-25	A	0	91	0							0	81				
615	2	2020-01-25	B	0	139	0							0	122				
616	2	2020-01-25	C	0	76	0							0	44				
617	2	2020-01-25	D	0	39	0							0	26				
618	2	2020-01-25	E	0	69	0							0	15				
619	3	2020-01-25	0	0	172	0	0	0	111	61	0	0						
620	3	2020-01-25	A	0	26	0												
621	3	2020-01-25	B	0	61	0												
622	3	2020-01-25	C	0	31	0												
623	3	2020-01-25	D	0	14	0												
624	3	2020-01-25	E	0	40	0												
625	4	2020-01-25	0	0	188	0	0	0	105	83	0	0						
626	4	2020-01-25	A	0	31	0												
627	4	2020-01-25	B	0	61	0												
628	4	2020-01-25	C	0	43	0												
629	4	2020-01-25	D	0	18	0												
630	4	2020-01-25	E	0	35	0												
631	5	2020-01-25	0	0	215	0	0	0	117	98	0	0						
632	5	2020-01-25	A	0	50	0												
633	5	2020-01-25	B	0	80	0												
634	5	2020-01-25	C	0	46	0												
635	5	2020-01-25	D	0	12	0												
636	5	2020-01-25	E	0	27	0												
637	6	2020-01-25	0	0	910	0	0	0	479	431	0	0	0	170	0	0	80	90
638	6	2020-01-25	A	0	216	0							0	45				
639	6	2020-01-25	B	0	284	0							0	66				
640	6	2020-01-25	C	0	155	0							0	35				
641	6	2020-01-25	D	0	81	0							0	5				
642	6	2020-01-25	E	0	174	0							0	19				
643	7	2020-01-25	0	0	159	0	0	0	84	75	0	0						
644	7	2020-01-25	A	0	13	0												
645	7	2020-01-25	B	0	71	0												
646	7	2020-01-25	C	0	34	0												
647	7	2020-01-25	D	0	19	0												
648	7	2020-01-25	E	0	22	0												
649	8	2020-01-25	0	0	251	0	0	0	110	141	0	0						
650	8	2020-01-25	A	0	45	0												
651	8	2020-01-25	B	0	71	0												
652	8	2020-01-25	C	0	50	0												
653	8	2020-01-25	D	0	30	0												
654	8	2020-01-25	E	0	55	0												
655	9	2020-01-25	0	0	142	0	0	0	70	72	0	0						
656	9	2020-01-25	A	0	28	0												
657	9	2020-01-25	B	0	45	0												
658	9	2020-01-25	C	0	27	0												
659	9	2020-01-25	D	0	19	0												
660	9	2020-01-25	E	0	23	0												
661	10	2020-01-25	0	0	194	0	0	0	102	92	0	0	0	137	0	0	61	76
662	10	2020-01-25	A	0	39	0							0	40				
663	10	2020-01-25	B	0	63	0							0	64				
664	10	2020-01-25	C	0	38	0							0	19				
665	10	2020-01-25	D	0	21	0							0	4				
666	10	2020-01-25	E	0	33	0							0	10				
667	11	2020-01-25	0	0	252	0	0	0	126	126	0	0						
668	11	2020-01-25	A	0	48	0												
669	11	2020-01-25	B	0	109	0												
670	11	2020-01-25	C	0	50	0												
671	11	2020-01-25	D	0	23	0												
672	11	2020-01-25	E	0	21	0												
673	12	2020-01-25	0	0	138	0	0	0	71	67	0	0						
674	12	2020-01-25	A	0	21	0												
675	12	2020-01-25	B	0	57	0												
676	12	2020-01-25	C	0	23	0												
677	12	2020-01-25	D	0	14	0												
678	12	2020-01-25	E	0	23	0												
679	13	2020-01-25	0	0	1407	0	0	0	710	697	0	0	0	249	0	0	107	142
680	13	2020-01-25	A	0	358	0							0	90				
681	13	2020-01-25	B	0	463	0							0	97				
682	13	2020-01-25	C	0	264	0							0	39				
683	13	2020-01-25	D	0	114	0							0	7				
684	13	2020-01-25	E	0	208	0							0	16				
685	14	2020-01-25	0	0	391	0	0	0	197	194	0	0	0	344	0	0	131	213
686	14	2020-01-25	A	0	66	0							0	98				
687	14	2020-01-25	B	0	145	0							0	173				
688	14	2020-01-25	C	0	62	0							0	40				
689	14	2020-01-25	D	0	45	0							0	8				
690	14	2020-01-25	E	0	73	0							0	25				
691	15	2020-01-25	0	0	66	0	0	0	39	27	0	0						
692	15	2020-01-25	A	0	9	0												
693	15	2020-01-25	B	0	24	0												
694	15	2020-01-25	C	0	15	0												
695	15	2020-01-25	D	0	8	0												
696	15	2020-01-25	E	0	10	0												
697	16	2020-01-25	0	0	246	0	0	0	135	111	0	0						
698	16	2020-01-25	A	0	23	0												
699	16	2020-01-25	B	0	90	0												
700	16	2020-01-25	C	0	63	0												
701	16	2020-01-25	D	0	23	0												
702	16	2020-01-25	E	0	47	0												
703	17	2020-01-25	0	0	429	0	0	0	219	210	0	0	0	61	0	0	26	35
704	17	2020-01-25	A	0	68	0							0	13				
705	17	2020-01-25	B	0	128	0							0	26				
706	17	2020-01-25	C	0	88	0							0	9				
707	17	2020-01-25	D	0	50	0							0	5				
708	17	2020-01-25	E	0	95	0							0	8				
709	18	2020-01-25	0	0	125	0	0	0	71	54	0	0	0	246	0	0	122	124
710	18	2020-01-25	A	0	20	0							0	52				
711	18	2020-01-25	B	0	39	0							0	125				
712	18	2020-01-25	C	0	26	0							0	49				
713	18	2020-01-25	D	0	11	0							0	9				
714	18	2020-01-25	E	0	29	0							0	11				
715	19	2020-01-25	0	0	193	0	0	0	100	93	0	0						
716	19	2020-01-25	A	0	23	0												
717	19	2020-01-25	B	0	62	0												
718	19	2020-01-25	C	0	42	0												
719	19	2020-01-25	D	0	23	0												
720	19	2020-01-25	E	0	43	0												
721	21	2020-01-25	0	0	308	0	0	0	185	123	0	0	0	120	0	0	57	63
722	21	2020-01-25	A	0	31	0							0	36				
723	21	2020-01-25	B	0	122	0							0	42				
724	21	2020-01-25	C	0	62	0							0	23				
725	21	2020-01-25	D	0	39	0							0	6				
726	21	2020-01-25	E	0	54	0							0	13				
727	22	2020-01-25	0	0	269	0	0	0	151	118	0	0						
728	22	2020-01-25	A	0	47	0												
729	22	2020-01-25	B	0	73	0												
730	22	2020-01-25	C	0	58	0												
731	22	2020-01-25	D	0	33	0												
732	22	2020-01-25	E	0	58	0												
733	23	2020-01-25	0	0	49	0	0	0	28	21	0	0						
734	23	2020-01-25	A	0	5	0												
735	23	2020-01-25	B	0	22	0												
736	23	2020-01-25	C	0	9	0												
737	23	2020-01-25	D	0	8	0												
738	23	2020-01-25	E	0	5	0												
739	24	2020-01-25	0	0	222	0	0	0	119	103	0	0						
740	24	2020-01-25	A	0	27	0												
741	24	2020-01-25	B	0	68	0												
742	24	2020-01-25	C	0	56	0												
743	24	2020-01-25	D	0	33	0												
744	24	2020-01-25	E	0	38	0												
745	25	2020-01-25	0	0	242	0	0	0	130	112	0	0	0	122	0	0	54	67
746	25	2020-01-25	A	0	62	0							0	36				
747	25	2020-01-25	B	0	73	0							0	39				
748	25	2020-01-25	C	0	42	0							0	21				
749	25	2020-01-25	D	0	20	0							0	8				
750	25	2020-01-25	E	0	45	0							0	18				
751	26	2020-01-25	0	0	364	0	0	0	182	182	0	0						
752	26	2020-01-25	A	0	106	0												
753	26	2020-01-25	B	0	120	0												
754	26	2020-01-25	C	0	68	0												
755	26	2020-01-25	D	0	23	0												
756	26	2020-01-25	E	0	47	0												
757	27	2020-01-25	0	0	199	0	0	0	99	100	0	0						
758	27	2020-01-25	A	0	22	0												
759	27	2020-01-25	B	0	82	0												
760	27	2020-01-25	C	0	50	0												
761	27	2020-01-25	D	0	25	0												
762	27	2020-01-25	E	0	20	0												
763	28	2020-01-25	0	0	357	0	0	0	169	188	0	0						
764	28	2020-01-25	A	0	36	0												
765	28	2020-01-25	B	0	149	0												
766	28	2020-01-25	C	0	85	0												
767	28	2020-01-25	D	0	34	0												
768	28	2020-01-25	E	0	53	0												
769	29	2020-01-25	0	0	605	0	0	0	339	266	0	0	0	210	0	0	84	126
770	29	2020-01-25	A	0	88	0							0	67				
771	29	2020-01-25	B	0	186	0							0	82				
772	29	2020-01-25	C	0	152	0							0	32				
773	29	2020-01-25	D	0	53	0							0	12				
774	29	2020-01-25	E	0	126	0							0	17				
775	2	2020-01-25	0	0	79	0	0	0	39	40	0	0	0	62	0	0	13	41
776	2	2020-01-25	A	0	17	0							0	13				
777	2	2020-01-25	B	0	19	0							0	34				
778	2	2020-01-25	C	0	26	0							0	10				
779	2	2020-01-25	D	0	2	0							0	4				
780	2	2020-01-25	E	0	15	0							0	1				
781	2	2020-01-25	0	0	118	0	0	0	57	61	0	0						
782	2	2020-01-25	A	0	22	0												
783	2	2020-01-25	B	0	39	0												
784	2	2020-01-25	C	0	26	0												
785	2	2020-01-25	D	0	13	0												
786	2	2020-01-25	E	0	18	0												
787	30	2020-01-25	0	0	533	0	0	0	278	255	0	0	0	73	0	0	29	44
788	30	2020-01-25	A	0	101	0							0	24				
789	30	2020-01-25	B	0	213	0							0	36				
790	30	2020-01-25	C	0	96	0							0	8				
791	30	2020-01-25	D	0	55	0							0	2				
792	30	2020-01-25	E	0	68	0							0	3				
793	31	2020-01-25	0	0	836	0	0	0	408	428	0	0	0	118	0	0	43	75
794	31	2020-01-25	A	0	193	0							0	25				
795	31	2020-01-25	B	0	321	0							0	55				
796	31	2020-01-25	C	0	154	0							0	22				
797	31	2020-01-25	D	0	59	0							0	6				
798	31	2020-01-25	E	0	109	0							0	10				
799	32	2020-01-25	0	0	71	0	0	0	32	39	0	0						
800	32	2020-01-25	A	0	10	0												
801	32	2020-01-25	B	0	20	0												
802	32	2020-01-25	C	0	15	0												
803	32	2020-01-25	D	0	5	0												
804	32	2020-01-25	E	0	21	0												
805	33	2020-01-25	0	0	912	0	0	0	460	452	0	0	0	883	0	0	391	492
806	33	2020-01-25	A	0	179	0							0	296				
807	33	2020-01-25	B	0	345	0							0	359				
808	33	2020-01-25	C	0	149	0							0	145				
809	33	2020-01-25	D	0	77	0							0	28				
810	33	2020-01-25	E	0	162	0							0	54				
811	34	2020-01-25	0	0	927	0	0	0	452	475	0	0	0	136	0	0	55	77
812	34	2020-01-25	A	0	189	0							0	53				
813	34	2020-01-25	B	0	358	0							0	55				
814	34	2020-01-25	C	0	169	0							0	18				
815	34	2020-01-25	D	0	82	0							0	5				
816	34	2020-01-25	E	0	129	0							0	5				
817	35	2020-01-25	0	0	530	0	0	0	271	259	0	0	0	166	0	0	70	96
818	35	2020-01-25	A	0	93	0							0	24				
819	35	2020-01-25	B	0	183	0							0	78				
820	35	2020-01-25	C	0	101	0							0	25				
821	35	2020-01-25	D	0	58	0							0	8				
822	35	2020-01-25	E	0	95	0							0	31				
823	36	2020-01-25	0	0	147	0	0	0	75	72	0	0						
824	36	2020-01-25	A	0	28	0												
825	36	2020-01-25	B	0	43	0												
826	36	2020-01-25	C	0	28	0												
827	36	2020-01-25	D	0	14	0												
828	36	2020-01-25	E	0	34	0												
829	37	2020-01-25	0	0	355	0	0	0	179	176	0	0	0	177	0	0	78	99
830	37	2020-01-25	A	0	102	0							0	46				
831	37	2020-01-25	B	0	99	0							0	89				
832	37	2020-01-25	C	0	65	0							0	23				
833	37	2020-01-25	D	0	34	0							0	10				
834	37	2020-01-25	E	0	55	0							0	9				
835	38	2020-01-25	0	0	936	0	0	0	473	463	0	0	0	238	0	0	89	149
836	38	2020-01-25	A	0	242	0							0	63				
837	38	2020-01-25	B	0	329	0							0	89				
838	38	2020-01-25	C	0	191	0							0	38				
839	38	2020-01-25	D	0	54	0							0	17				
840	38	2020-01-25	E	0	120	0							0	31				
841	39	2020-01-25	0	0	235	0	0	0	120	115	0	0						
842	39	2020-01-25	A	0	50	0												
843	39	2020-01-25	B	0	83	0												
844	39	2020-01-25	C	0	47	0												
845	39	2020-01-25	D	0	25	0												
846	39	2020-01-25	E	0	30	0												
847	40	2020-01-25	0	0	198	0	0	0	105	93	0	0						
848	40	2020-01-25	A	0	38	0												
849	40	2020-01-25	B	0	65	0												
850	40	2020-01-25	C	0	28	0												
851	40	2020-01-25	D	0	23	0												
852	40	2020-01-25	E	0	44	0												
853	41	2020-01-25	0	0	225	0	0	0	97	127	0	0						
854	41	2020-01-25	A	0	45	0												
855	41	2020-01-25	B	0	78	0												
856	41	2020-01-25	C	0	54	0												
857	41	2020-01-25	D	0	14	0												
858	41	2020-01-25	E	0	34	0												
859	42	2020-01-25	0	0	732	0	0	0	385	347	0	0	0	149	0	0	55	87
860	42	2020-01-25	A	0	168	0							0	54				
861	42	2020-01-25	B	0	253	0							0	64				
862	42	2020-01-25	C	0	143	0							0	11				
863	42	2020-01-25	D	0	64	0							0	6				
864	42	2020-01-25	E	0	104	0							0	14				
865	43	2020-01-25	0	0	27	0	0	0	11	16	0	0						
866	43	2020-01-25	A	0	7	0												
867	43	2020-01-25	B	0	7	0												
868	43	2020-01-25	C	0	6	0												
869	43	2020-01-25	D	0	2	0												
870	43	2020-01-25	E	0	5	0												
871	44	2020-01-25	0	0	554	0	0	0	310	244	0	0	0	595	0	0	254	339
872	44	2020-01-25	A	0	109	0							0	146				
873	44	2020-01-25	B	0	204	0							0	246				
874	44	2020-01-25	C	0	113	0							0	94				
875	44	2020-01-25	D	0	45	0							0	33				
876	44	2020-01-25	E	0	83	0							0	75				
877	45	2020-01-25	0	0	431	0	0	0	214	217	0	0	0	57	0	0	33	24
878	45	2020-01-25	A	0	100	0							0	11				
879	45	2020-01-25	B	0	158	0							0	30				
880	45	2020-01-25	C	0	80	0							0	7				
881	45	2020-01-25	D	0	33	0							0	4				
882	45	2020-01-25	E	0	60	0							0	5				
883	46	2020-01-25	0	0	84	0	0	0	43	41	0	0						
884	46	2020-01-25	A	0	10	0												
885	46	2020-01-25	B	0	30	0												
886	46	2020-01-25	C	0	22	0												
887	46	2020-01-25	D	0	10	0												
888	46	2020-01-25	E	0	12	0												
889	47	2020-01-25	0	0	221	0	0	0	112	109	0	0						
890	47	2020-01-25	A	0	33	0												
891	47	2020-01-25	B	0	73	0												
892	47	2020-01-25	C	0	45	0												
893	47	2020-01-25	D	0	24	0												
894	47	2020-01-25	E	0	46	0												
895	48	2020-01-25	0	0	50	0	0	0	28	22	0	0						
896	48	2020-01-25	A	0	8	0												
897	48	2020-01-25	B	0	25	0												
898	48	2020-01-25	C	0	4	0												
899	48	2020-01-25	D	0	4	0												
900	48	2020-01-25	E	0	9	0												
901	49	2020-01-25	0	0	340	0	0	0	174	166	0	0						
902	49	2020-01-25	A	0	88	0												
903	49	2020-01-25	B	0	118	0												
904	49	2020-01-25	C	0	60	0												
905	49	2020-01-25	D	0	28	0												
906	49	2020-01-25	E	0	46	0												
907	50	2020-01-25	0	0	391	0	0	0	210	181	0	0	0	175	0	0	78	97
908	50	2020-01-25	A	0	68	0							0	32				
909	50	2020-01-25	B	0	132	0							0	78				
910	50	2020-01-25	C	0	79	0							0	38				
911	50	2020-01-25	D	0	37	0							0	12				
912	50	2020-01-25	E	0	75	0							0	15				
913	51	2020-01-25	0	0	322	0	0	0	157	165	0	0	0	42	0	0	16	26
914	51	2020-01-25	A	0	66	0							0	13				
915	51	2020-01-25	B	0	138	0							0	18				
916	51	2020-01-25	C	0	43	0							0	6				
917	51	2020-01-25	D	0	29	0							0	3				
918	51	2020-01-25	E	0	46	0							0	2				
919	52	2020-01-25	0	0	141	0	0	0	70	71	0	0						
920	52	2020-01-25	A	0	21	0												
921	52	2020-01-25	B	0	60	0												
922	52	2020-01-25	C	0	24	0												
923	52	2020-01-25	D	0	13	0												
924	52	2020-01-25	E	0	23	0												
925	53	2020-01-25	0	0	75	0	0	0	36	39	0	0						
926	53	2020-01-25	A	0	9	0												
927	53	2020-01-25	B	0	25	0												
928	53	2020-01-25	C	0	20	0												
929	53	2020-01-25	D	0	10	0												
930	53	2020-01-25	E	0	11	0												
931	54	2020-01-25	0	0	380	0	0	0	189	191	0	0	0	122	0	0	55	67
932	54	2020-01-25	A	0	78	0							0	32				
933	54	2020-01-25	B	0	142	0							0	47				
934	54	2020-01-25	C	0	67	0							0	22				
935	54	2020-01-25	D	0	36	0							0	5				
936	54	2020-01-25	E	0	57	0							0	16				
937	55	2020-01-25	0	0	123	0	0	0	66	57	0	0						
938	55	2020-01-25	A	0	12	0												
939	55	2020-01-25	B	0	50	0												
940	55	2020-01-25	C	0	17	0												
941	55	2020-01-25	D	0	15	0												
942	55	2020-01-25	E	0	29	0												
943	56	2020-01-25	0	0	387	0	0	0	187	200	0	0	0	78	0	0	32	46
944	56	2020-01-25	A	0	67	0							0	15				
945	56	2020-01-25	B	0	113	0							0	30				
946	56	2020-01-25	C	0	86	0							0	17				
947	56	2020-01-25	D	0	35	0							0	3				
948	56	2020-01-25	E	0	86	0							0	13				
949	57	2020-01-25	0	0	735	0	0	0	356	379	0	0						
950	57	2020-01-25	A	0	167	0												
951	57	2020-01-25	B	0	277	0												
952	57	2020-01-25	C	0	129	0												
953	57	2020-01-25	D	0	72	0												
954	57	2020-01-25	E	0	90	0												
955	58	2020-01-25	0	0	204	0	0	0	111	93	0	0						
956	58	2020-01-25	A	0	44	0												
957	58	2020-01-25	B	0	48	0												
958	58	2020-01-25	C	0	32	0												
959	58	2020-01-25	D	0	32	0												
960	58	2020-01-25	E	0	48	0												
961	59	2020-01-25	0	0	1864	0	0	0	945	918	0	0	0	664	0	0	275	389
962	59	2020-01-25	A	0	421	0							0	201				
963	59	2020-01-25	B	0	684	0							0	341				
964	59	2020-01-25	C	0	333	0							0	89				
965	59	2020-01-25	D	0	161	0							0	18				
966	59	2020-01-25	E	0	264	0							0	15				
967	60	2020-01-25	0	0	208	0	0	0	97	111	0	0						
968	60	2020-01-25	A	0	12	0												
969	60	2020-01-25	B	0	98	0												
970	60	2020-01-25	C	0	42	0												
971	60	2020-01-25	D	0	17	0												
972	60	2020-01-25	E	0	39	0												
973	61	2020-01-25	0	0	148	0	0	0	77	71	0	0						
974	61	2020-01-25	A	0	18	0												
975	61	2020-01-25	B	0	55	0												
976	61	2020-01-25	C	0	31	0												
977	61	2020-01-25	D	0	14	0												
978	61	2020-01-25	E	0	30	0												
979	62	2020-01-25	0	0	490	0	0	0	259	231	0	0						
980	62	2020-01-25	A	0	108	0												
981	62	2020-01-25	B	0	184	0												
982	62	2020-01-25	C	0	84	0												
983	62	2020-01-25	D	0	44	0												
984	62	2020-01-25	E	0	70	0												
985	63	2020-01-25	0	0	206	0	0	0	112	94	0	0	0	137	0	0	60	77
986	63	2020-01-25	A	0	74	0							0	42				
987	63	2020-01-25	B	0	76	0							0	56				
988	63	2020-01-25	C	0	27	0							0	23				
989	63	2020-01-25	D	0	8	0							0	6				
990	63	2020-01-25	E	0	21	0							0	10				
991	64	2020-01-25	0	0	460	0	0	0	249	211	0	0	0	349	0	0	135	214
992	64	2020-01-25	A	0	105	0							0	88				
993	64	2020-01-25	B	0	141	0							0	152				
994	64	2020-01-25	C	0	75	0							0	66				
995	64	2020-01-25	D	0	37	0							0	20				
996	64	2020-01-25	E	0	102	0							0	23				
997	65	2020-01-25	0	0	147	0	0	0	77	70	0	0						
998	65	2020-01-25	A	0	20	0												
999	65	2020-01-25	B	0	53	0												
1000	65	2020-01-25	C	0	28	0												
1001	65	2020-01-25	D	0	19	0												
1002	65	2020-01-25	E	0	27	0												
1003	66	2020-01-25	0	0	412	0	0	0	205	207	0	0	0	113	0	0	43	70
1004	66	2020-01-25	A	0	78	0							0	30				
1005	66	2020-01-25	B	0	130	0							0	45				
1006	66	2020-01-25	C	0	90	0							0	20				
1007	66	2020-01-25	D	0	50	0							0	5				
1008	66	2020-01-25	E	0	64	0							0	13				
1009	67	2020-01-25	0	0	490	0	0	0	248	242	0	0	0	300	0	0	133	167
1010	67	2020-01-25	A	0	103	0							0	87				
1011	67	2020-01-25	B	0	155	0							0	123				
1012	67	2020-01-25	C	0	91	0							0	52				
1013	67	2020-01-25	D	0	46	0							0	13				
1014	67	2020-01-25	E	0	95	0							0	25				
1015	68	2020-01-25	0	0	461	0	0	0	237	224	0	0	0	138	0	0	56	81
1016	68	2020-01-25	A	0	105	0							0	41				
1017	68	2020-01-25	B	0	139	0							0	58				
1018	68	2020-01-25	C	0	88	0							0	20				
1019	68	2020-01-25	D	0	46	0							0	7				
1020	68	2020-01-25	E	0	83	0							0	12				
1021	69	2020-01-25	0	0	1464	0	0	0	775	689	0	0	0	348	0	0	172	176
1022	69	2020-01-25	A	0	373	0							0	94				
1023	69	2020-01-25	B	0	600	0							0	153				
1024	69	2020-01-25	C	0	215	0							0	48				
1025	69	2020-01-25	D	0	99	0							0	8				
1026	69	2020-01-25	E	0	177	0							0	39				
1027	70	2020-01-25	0	0	150	0	0	0	74	76	0	0						
1028	70	2020-01-25	A	0	33	0												
1029	70	2020-01-25	B	0	42	0												
1030	70	2020-01-25	C	0	26	0												
1031	70	2020-01-25	D	0	18	0												
1032	70	2020-01-25	E	0	31	0												
1033	71	2020-01-25	0	0	448	0	0	0	221	227	0	0						
1034	71	2020-01-25	A	0	82	0												
1035	71	2020-01-25	B	0	158	0												
1036	71	2020-01-25	C	0	75	0												
1037	71	2020-01-25	D	0	44	0												
1038	71	2020-01-25	E	0	89	0												
1039	72	2020-01-25	0	0	343	0	0	0	168	175	0	0						
1040	72	2020-01-25	A	0	73	0												
1041	72	2020-01-25	B	0	97	0												
1042	72	2020-01-25	C	0	72	0												
1043	72	2020-01-25	D	0	34	0												
1044	72	2020-01-25	E	0	67	0												
1045	73	2020-01-25	0	0	357	0	0	0	189	168	0	0	0	163	0	0	69	94
1046	73	2020-01-25	A	0	62	0							0	73				
1047	73	2020-01-25	B	0	154	0							0	58				
1048	73	2020-01-25	C	0	79	0							0	17				
1049	73	2020-01-25	D	0	25	0							0	5				
1050	73	2020-01-25	E	0	37	0							0	10				
1051	74	2020-01-25	0	0	866	0	0	0	470	396	0	0	0	185	0	0	79	105
